"","temp_indegree","temp_outdegree","temp_totaldegree","temp_incloseness","temp_outcloseness","temp_totalcloseness","temp_betweenness","temp_eigenvector","temp_reach_in_vec","temp_reach_out_vec"
"106",1,0,1,9.86193293885602e-05,2.87505031338048e-05,0.00130378096479791,0,0.012,0.72192513368984,NA
"107",1,0,1,9.86193293885602e-05,2.87505031338048e-05,0.00130378096479791,0,0.012,0.72192513368984,NA
"108",1,0,1,9.86193293885602e-05,2.87505031338048e-05,0.00130378096479791,0,0.012,0.72192513368984,NA
"110",1,5,6,9.68616815187912e-05,0.000349040139616056,0.00162866449511401,3.5,0.012,0.716577540106952,NA
"111",2,8,10,9.69932104752667e-05,0.000348675034867503,0.00164203612479475,3.4,0.017,0.716577540106952,NA
"112",2,8,10,9.69932104752667e-05,0.000348796651552145,0.0016366612111293,2.8,0.017,0.716577540106952,NA
"113",2,8,10,9.69932104752667e-05,0.000348796651552145,0.0016366612111293,2.8,0.017,0.716577540106952,NA
"114",2,8,10,9.69932104752667e-05,0.000348796651552145,0.0016366612111293,2.8,0.017,0.716577540106952,NA
"115",2,8,10,9.69932104752667e-05,0.000348796651552145,0.0016366612111293,2.8,0.017,0.716577540106952,NA
"116",2,8,10,9.69932104752667e-05,0.000348796651552145,0.0016366612111293,2.8,0.017,0.716577540106952,NA
"117",1,9,10,9.67773153972709e-05,0.000349772647778944,0.00162866449511401,313,0.016,0.716577540106952,NA
"118",2,0,2,9.96611520829181e-05,2.87505031338048e-05,0.0015748031496063,0,0.07,0.72192513368984,NA
"119",10,0,10,9.92752903802244e-05,2.87505031338048e-05,0.00156985871271586,0,0.147,0.72192513368984,NA
"120",9,18,27,9.74089226573154e-05,0.000355113636363636,0.00172711571675302,123.3,0.123,0.716577540106952,NA
"121",3,9,12,9.69461948618517e-05,0.000353731871241599,0.00168634064080944,627.7,0.018,0.716577540106952,NA
"122",2,1,3,9.61168781237985e-05,0.000324359390204346,0.00131406044678055,17,0.003,0.716577540106952,NA
"123",13,30,43,9.73330737784699e-05,0.000357398141529664,0.00178890876565295,882.6,0.069,0.716577540106952,NA
"124",1,5,6,9.68992248062016e-05,0.000346140533056421,0.00156739811912226,0.6,0.017,0.716577540106952,NA
"125",2,3,5,9.57762666411263e-05,0.000343170899107756,0.00158730158730159,175.1,0.001,0.716577540106952,NA
"127",3,5,8,9.69180073657686e-05,0.000350140056022409,0.00161030595813205,123.5,0.015,0.716577540106952,NA
"128",5,3,8,9.71534052268532e-05,0.000343642611683849,0.00164473684210526,106.3,0.066,0.716577540106952,NA
"129",61,74,135,9.8755678451511e-05,0.000362844702467344,0.00214132762312634,5134.6,0.589,0.716577540106952,NA
"130",9,27,36,9.79911807937286e-05,0.000352609308885755,0.00169779286926995,163.7,0.161,0.716577540106952,NA
"132",18,1,19,9.83574309039048e-05,0.000346260387811634,0.00180831826401447,519.1,0.234,0.716577540106952,NA
"134",3,3,6,9.62186086789185e-05,0.000328191663931736,0.00142247510668563,605.1,0.005,0.716577540106952,NA
"135",6,21,27,9.81065437064652e-05,0.000352982703847511,0.00171526586620926,1385.1,0.173,0.716577540106952,NA
"136",94,93,187,9.91276764472641e-05,0.000368188512518409,0.0021978021978022,12565.2,1,0.716577540106952,NA
"137",27,1,28,9.83477576711251e-05,0.000346260387811634,0.00172413793103448,195.1,0.309,0.716577540106952,NA
"138",15,10,25,9.82125319190729e-05,0.000350508236943568,0.00172413793103448,142.7,0.249,0.716577540106952,NA
"139",13,8,21,9.82028871648826e-05,0.000347342827370615,0.00172413793103448,28.8,0.238,0.716577540106952,NA
"140",17,26,43,9.82318271119843e-05,0.00035498757543486,0.00176991150442478,611.1,0.281,0.716577540106952,NA
"141",14,9,23,9.80969197567196e-05,0.000351370344342937,0.00173310225303293,158.4,0.244,0.716577540106952,NA
"142",10,32,42,9.79911807937286e-05,0.000358937544867193,0.00176991150442478,1226,0.19,0.716577540106952,NA
"143",12,34,46,9.80103891012447e-05,0.000359324469996407,0.00179533213644524,818.8,0.184,0.716577540106952,NA
"144",8,2,10,9.79815794630609e-05,0.000328623069339468,0.0016366612111293,4.8,0.157,0.716577540106952,NA
"145",10,17,27,9.80584428319278e-05,0.000351988736360436,0.00173010380622837,252.6,0.176,0.716577540106952,NA
"146",13,8,21,9.80872976949485e-05,0.000347222222222222,0.00170068027210884,40,0.166,0.716577540106952,NA
"147",15,10,25,9.81257972721028e-05,0.000341646737273659,0.00170068027210884,445.2,0.223,0.716577540106952,NA
"148",11,10,21,9.80103891012447e-05,0.000349283967865875,0.0016750418760469,341.3,0.196,0.716577540106952,NA
"149",18,13,31,9.81450583963097e-05,0.000350631136044881,0.00173611111111111,151.4,0.205,0.716577540106952,NA
"150",14,58,72,9.80199960792002e-05,0.000363504180298073,0.0019047619047619,853.4,0.235,0.716577540106952,NA
"151",16,20,36,9.8116169544741e-05,0.000351864883884588,0.00177935943060498,124.8,0.268,0.716577540106952,NA
