"";"from";"to";"var0";"var1";"var2";"var3";"var4";"var5";"var6";"var7";"var8";"var9";"var10";"var11";"var12";"var13";"var14";"var15";"var16";"var17";"var18";"var19";"var20";"var21";"var22";"var23";"var24";"atividade";"acesso";"confianca";"total"
"156";163;1;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"184";192;1;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"343";163;2;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"349";170;2;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"356";177;2;1;1;1;1;0;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;2;3;3;4;24;23;51
"364";185;2;1;1;0;0;0;0;0;3;3;3;3;3;3;3;2;2;3;2;2;2;3;3;2;3;3;1;28;20;49
"371";192;2;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"530";163;3;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"536";170;3;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"553";187;3;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"558";192;3;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"717";163;4;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"740";187;4;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"745";192;4;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"904";163;5;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"905";164;5;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"910";170;5;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"927";187;5;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"932";192;5;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"1050";118;6;1;1;1;1;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;3;15;19;37
"1063";134;6;0;0;0;0;0;0;0;2;2;2;2;2;2;3;1;2;2;2;2;2;2;2;2;3;3;0;20;18;38
"1065";136;6;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;1;3;3;3;3;3;1;24;22;47
"1091";163;6;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"1092";164;6;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"1097";170;6;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"1108";181;6;1;1;1;0;1;0;0;3;3;3;2;2;2;2;1;3;2;2;2;2;2;2;2;3;3;3;23;18;44
"1114";187;6;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"1119";192;6;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"1278";163;7;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"1284";170;7;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"1306";192;7;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"1465";163;8;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"1466";164;8;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"1471";170;8;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"1481";180;8;0;1;0;0;0;0;0;2;3;3;3;1;2;1;1;1;3;3;3;3;3;3;2;3;3;1;20;23;44
"1486";185;8;1;1;0;0;0;0;0;3;3;3;3;3;3;3;2;2;3;2;2;2;3;3;2;3;3;1;28;20;49
"1493";192;8;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"1652";163;9;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"1680";192;9;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"1839";163;10;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"1845";170;10;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"1862";187;10;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"1867";192;10;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"2026";163;11;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"2032";170;11;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"2054";192;11;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"2213";163;12;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"2214";164;12;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"2219";170;12;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"2241";192;12;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"2400";163;13;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"2406";170;13;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"2428";192;13;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"2587";163;14;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"2615";192;14;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"2732";117;15;0;0;1;0;0;0;0;3;3;3;3;3;2;1;3;2;3;3;3;3;3;3;2;3;3;1;26;23;50
"2750";138;15;1;1;1;1;1;1;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;5;26;24;55
"2774";163;15;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"2780";170;15;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"2797";187;15;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"2802";192;15;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"2961";163;16;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"2974";177;16;1;1;1;1;0;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;2;3;3;4;24;23;51
"2982";185;16;1;1;0;0;0;0;0;3;3;3;3;3;3;3;2;2;3;2;2;2;3;3;2;3;3;1;28;20;49
"2989";192;16;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"3148";163;17;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"3154";170;17;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"3176";192;17;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"3335";163;18;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"3336";164;18;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"3341";170;18;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"3351";180;18;0;1;0;0;0;0;0;2;3;3;3;1;2;1;1;1;3;3;3;3;3;3;2;3;3;1;20;23;44
"3356";185;18;1;1;0;0;0;0;0;3;3;3;3;3;3;3;2;2;3;2;2;2;3;3;2;3;3;1;28;20;49
"3363";192;18;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"3522";163;19;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"3523";164;19;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"3528";170;19;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"3545";187;19;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"3550";192;19;0;0;1;1;0;0;0;3;2;2;2;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"3575";22;20;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;10;8;18
"3692";145;20;1;1;1;1;1;0;0;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;3;4;26;24;54
"3709";163;20;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"3715";170;20;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"3729";184;20;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"3736";191;20;1;1;0;0;0;0;0;1;1;1;1;1;1;1;2;1;2;3;2;3;3;3;2;3;3;1;12;22;35
"3762";22;21;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;10;8;18
"3885";151;21;0;1;0;0;0;0;0;3;3;2;2;2;3;1;1;1;3;2;2;3;3;3;2;3;3;1;21;21;43
"3895";162;21;1;0;1;1;0;1;0;3;3;1;1;3;2;1;1;1;3;3;3;2;2;3;1;3;3;3;19;20;42
"3896";163;21;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"3897";164;21;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"3902";170;21;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"3904";172;21;1;1;1;1;0;1;0;3;3;3;3;2;2;1;1;1;3;3;3;3;2;3;1;3;3;4;22;21;47
"3912";180;21;0;1;0;0;0;0;0;2;3;3;3;1;2;1;1;1;3;3;3;3;3;3;2;3;3;1;20;23;44
"3916";184;21;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"3917";185;21;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"4083";163;22;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"4084";164;22;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"4089";170;22;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"4099";180;22;0;1;0;0;0;0;0;2;3;3;3;1;2;1;1;1;3;3;3;3;3;3;2;3;3;1;20;23;44
"4103";184;22;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"4229";118;23;0;1;0;0;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;1;15;19;35
"4270";163;23;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"4276";170;23;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"4293";187;23;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"4298";192;23;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"4416";118;24;0;1;0;0;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;1;15;19;35
"4432";137;24;0;1;0;0;0;0;0;1;3;1;1;3;3;1;1;1;2;2;3;1;3;2;2;3;3;1;17;19;37
"4457";163;24;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"4463";170;24;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"4474";181;24;1;1;1;0;1;0;0;3;3;3;2;2;2;2;1;3;2;2;2;2;2;2;2;3;3;3;23;18;44
"4480";187;24;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"4485";192;24;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"4603";118;25;1;1;0;0;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;1;15;19;35
"4616";134;25;0;1;1;1;0;0;0;3;3;3;3;3;3;1;1;2;2;2;3;2;2;3;2;3;3;3;24;20;47
"4620";138;25;1;1;0;0;0;1;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;2;26;24;52
"4644";163;25;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"4650";170;25;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"4667";187;25;1;1;0;1;0;0;0;3;3;3;1;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;22;24;48
"4672";192;25;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"4831";163;26;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"4832";164;26;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"4837";170;26;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"5018";163;27;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"5024";170;27;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"5034";180;27;0;1;0;0;0;0;0;2;3;3;3;1;2;1;1;1;3;3;3;3;3;3;2;3;3;1;20;23;44
"5041";187;27;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"5046";192;27;0;0;1;1;0;0;0;3;3;2;3;2;2;2;1;1;3;3;3;2;2;3;2;3;3;2;22;21;45
"5163";117;28;0;0;1;0;0;0;0;3;3;3;3;3;3;1;2;2;3;3;3;3;3;3;2;3;3;1;26;23;50
"5205";163;28;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"5211";170;28;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"5228";187;28;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"5233";192;28;0;0;1;1;0;0;0;3;3;2;3;2;2;2;1;1;3;3;3;2;2;3;2;3;3;2;22;21;45
"5351";118;29;0;1;0;0;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;1;15;19;35
"5392";163;29;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"5398";170;29;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"5409";181;29;1;1;1;0;1;0;0;3;3;3;2;2;2;2;1;3;2;2;2;2;2;2;2;3;3;3;23;18;44
"5415";187;29;1;1;0;1;0;0;0;3;3;3;1;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;22;24;48
"5420";192;29;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"5538";118;30;0;1;0;0;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;1;15;19;35
"5579";163;30;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"5585";170;30;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"5596";181;30;1;1;1;0;1;0;0;3;3;3;2;2;2;2;1;3;2;2;2;2;2;2;2;3;3;3;23;18;44
"5602";187;30;1;1;0;1;0;0;0;3;3;3;1;1;3;1;1;1;3;3;3;3;3;3;3;3;3;2;20;24;46
"5607";192;30;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"5766";163;31;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"5772";170;31;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"5775";173;31;0;1;1;1;0;0;0;1;3;1;2;3;3;3;1;3;1;2;1;3;3;1;2;3;3;3;21;18;42
"5782";180;31;0;1;0;0;0;0;0;2;3;3;3;1;2;1;1;1;3;3;3;3;3;3;2;3;3;1;20;23;44
"5789";187;31;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"5794";192;31;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"5953";163;32;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"5954";164;32;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"5959";170;32;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"5969";180;32;0;1;0;0;0;0;0;2;3;3;3;1;2;1;1;1;3;3;3;3;3;3;2;3;3;1;20;23;44
"5976";187;32;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"5981";192;32;0;0;1;1;0;0;0;3;3;2;3;2;2;1;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"6093";112;33;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;1;3;3;3;3;3;3;23;22;48
"6116";138;33;1;1;1;1;1;1;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;5;26;24;55
"6140";163;33;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"6146";170;33;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"6163";187;33;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"6168";192;33;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"6280";112;34;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;1;3;3;3;3;3;3;23;22;48
"6303";138;34;1;1;0;1;1;1;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;4;26;24;54
"6327";163;34;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"6333";170;34;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"6344";181;34;1;1;1;1;1;0;0;3;3;3;2;2;2;2;1;3;2;2;2;2;2;2;2;3;3;4;23;18;45
"6350";187;34;1;1;0;1;0;0;0;3;3;3;1;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;22;24;48
"6355";192;34;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"6473";118;35;0;1;0;0;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;1;15;19;35
"6490";138;35;1;1;1;1;1;1;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;5;26;24;55
"6514";163;35;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"6515";164;35;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"6520";170;35;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"6522";172;35;1;0;0;1;0;0;0;3;3;3;3;2;2;3;1;3;2;2;2;3;2;3;1;3;3;1;25;19;45
"6531";181;35;1;1;1;0;1;0;0;3;3;3;2;2;2;2;1;3;2;2;2;2;2;2;2;3;3;3;23;18;44
"6537";187;35;1;1;0;1;0;0;0;3;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;18;24;44
"6542";192;35;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"6660";118;36;0;1;0;0;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;1;15;19;35
"6698";160;36;0;0;0;0;0;0;0;3;3;3;1;1;2;1;1;2;3;3;3;3;3;3;1;3;3;0;20;22;42
"6701";163;36;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"6707";170;36;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"6710";173;36;0;1;1;1;0;0;0;1;3;1;2;3;3;3;1;3;1;2;1;3;3;1;2;3;3;3;21;18;42
"6718";181;36;1;1;1;1;1;0;0;3;3;3;2;2;3;2;1;3;2;2;2;2;2;2;2;3;3;4;24;18;46
"6724";187;36;1;1;0;1;0;0;0;3;3;3;1;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;22;24;48
"6729";192;36;0;0;1;1;0;0;0;3;3;2;3;2;2;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"6800";68;37;0;0;1;0;0;1;0;3;1;2;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;20;24;46
"6802";71;37;0;0;1;0;0;0;0;2;2;2;2;2;3;3;3;2;3;3;2;1;2;2;2;3;3;1;24;18;43
"6888";163;37;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"6889";164;37;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"6894";170;37;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"6898";174;37;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"6900";176;37;1;1;1;1;0;0;0;3;3;1;2;1;1;3;1;1;2;2;2;3;3;3;1;3;3;3;18;20;41
"6908";184;37;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"6909";185;37;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"6915";191;37;1;1;0;0;0;0;0;1;1;1;1;1;3;1;2;1;2;3;2;3;3;3;2;3;3;1;14;22;37
"7075";163;38;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"7081";170;38;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"7085";174;38;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"7090";179;38;0;1;1;1;0;0;0;3;3;3;3;2;3;1;3;1;2;2;2;2;2;3;1;3;3;3;24;18;45
"7095";184;38;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"7096";185;38;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"7262";163;39;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"7268";170;39;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"7272";174;39;1;1;1;1;0;1;0;1;1;1;1;1;3;1;3;3;1;2;2;3;3;3;1;3;3;4;16;20;40
"7273";175;39;0;1;0;0;0;0;0;3;3;2;3;3;3;1;1;1;2;2;2;3;3;3;1;3;3;1;22;20;43
"7282";184;39;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"7289";191;39;1;1;0;0;0;0;0;1;1;1;1;1;3;1;2;1;2;3;2;3;3;3;2;3;3;1;14;22;37
"7357";64;40;0;0;0;1;0;0;0;3;3;3;3;3;3;1;2;1;3;3;3;3;3;3;3;3;3;1;25;24;50
"7449";163;40;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
